#    frfrq      xpoln     frmsfd      msfdrat
#
1289.842529 542.314209 440.233490   1.231879 
1289.633545 543.471375 440.380554   1.234095 
1289.424438 544.114258 440.529572   1.235137 
1289.215576 543.021423 440.680237   1.232235 
1289.006470 539.742859 440.832855   1.224371 
1288.797607 535.435730 440.987122   1.214175 
1288.588501 532.349976 441.143372   1.206751 
1288.379517 528.878601 441.301331   1.198452 
1288.170532 524.185730 441.461090   1.187388 
1287.961548 518.657166 441.622681   1.174435 
1287.752686 514.092896 441.785889   1.163670 
1287.543701 509.657166 441.950989   1.153198 
1287.334717 505.028595 442.117889   1.142294 
1287.125732 499.757141 442.286499   1.129940 
1286.916748 495.642853 442.456909   1.120206 
1286.707764 491.914276 442.629059   1.111347 
1286.498779 488.507141 442.802948   1.103216 
1286.289795 484.971436 442.978577   1.094797 
1286.080811 480.921417 443.155945   1.085219 
1285.871826 478.735687 443.335083   1.079851 
1285.662842 476.421448 443.515900   1.074193 
1285.453857 474.557129 443.698425   1.069549 
1285.244995 472.500031 443.882599   1.064471 
1285.035889 470.957184 444.068665   1.060550 
1284.827026 469.478577 444.256165   1.056774 
1284.617920 468.000000 444.445709   1.052997 
1284.408936 467.100006 444.636719   1.050521 
1284.199951 458.871429 444.829468   1.031567 
1283.990967 467.935699 445.023895   1.051484 
1283.781982 469.350006 445.219971   1.054198 
1283.572998 472.049988 445.417725   1.059792 
1283.364014 475.135742 445.617126   1.066242 
1283.155029 478.800018 445.818176   1.073980 
1282.946167 482.207123 446.020752   1.081132 
1282.737183 488.185730 446.225128   1.094035 
1282.528198 493.714294 446.431152   1.105914 
1282.319214 501.878601 446.638763   1.123679 
1282.110229 507.278595 446.847992   1.135237 
1281.901245 517.821472 447.058868   1.158285 
1281.692261 529.392822 447.271332   1.183606 
1281.483276 537.942932 447.485443   1.202146 
1281.274292 550.285767 447.701172   1.229136 
1281.065186 555.042847 447.918579   1.239160 
1280.856323 567.321472 448.137329   1.265954 
1280.647217 580.178589 448.357941   1.294008 
1280.438477 586.028625 448.579712   1.306409 
1280.229370 596.378540 448.803497   1.328819 
1280.020386 600.685669 449.028687   1.337744 
1279.811401 620.678650 449.255432   1.381572 
1279.602417 622.028503 449.483704   1.383873 
1279.393433 617.657166 449.713593   1.373446 
1279.184448 621.064392 449.945007   1.380312 
1278.975464 624.985718 450.177948   1.388308 
1278.766479 626.271423 450.412415   1.390440 
1278.557495 619.200012 450.648438   1.374020 
1278.348511 621.964294 450.885925   1.379427 
1278.139648 622.799988 451.124908   1.380549 
1277.930664 605.828552 451.365387   1.342213 
1277.721680 603.321411 451.607483   1.335942 
1277.512695 596.507141 451.851044   1.320141 
1277.303711 586.928589 452.096069   1.298239 
1277.094604 578.764282 452.342743   1.279482 
1276.885742 571.178589 452.590607   1.262020 
1276.676636 570.792847 452.840271   1.260473 
1276.467773 562.114258 453.091125   1.240621 
1276.258667 557.100037 453.343689   1.228869 
1276.049683 554.014343 453.597565   1.221379 
1275.840820 548.807129 453.852753   1.209219 
1275.631836 551.057129 454.109558   1.213489 
1275.422852 550.735718 454.367798   1.212092 
1275.213867 553.628601 454.627441   1.217763 
1275.004883 556.714294 454.888519   1.223848 
1274.795898 564.235657 455.151062   1.239667 
1274.586914 570.728577 455.414978   1.253206 
1274.377930 579.792847 455.680359   1.272367 
1274.168945 587.635742 455.947083   1.288824 
1273.959961 600.685669 456.215240   1.316672 
1273.750977 613.157166 456.484802   1.343215 
1273.541992 625.049988 456.755737   1.368456 
1273.333130 641.892883 457.027924   1.404494 
1273.124023 656.357117 457.301758   1.435282 
1272.915161 674.357056 457.576660   1.473758 
1272.706055 686.571350 457.853302   1.499544 
1272.497192 705.214294 458.130890   1.539329 
1272.288086 724.500000 458.410217   1.580462 
1272.079102 743.142883 458.690735   1.620139 
1271.870117 754.071472 458.972565   1.642955 
1271.661133 772.071472 459.255737   1.681136 
1271.452148 785.571411 459.540222   1.709473 
1271.243164 802.928589 459.826080   1.746157 
1271.034180 819.000061 460.113251   1.779997 
1270.825317 831.857117 460.401550   1.806808 
1270.616333 849.857056 460.691315   1.844743 
1270.407349 862.714233 460.982422   1.871469 
1270.198364 880.714294 461.274780   1.909305 
1269.989380 893.571411 461.568481   1.935946 
1269.780396 899.357117 461.863434   1.947236 
1269.571411 910.285706 462.159637   1.969635 
1269.362427 918.642761 462.457184   1.986439 
1269.153320 929.571411 462.756104   2.008772 
1268.944458 931.499939 463.056000   2.011636 
1268.735352 939.214294 463.357452   2.026976 
1268.526611 935.357056 463.659637   2.017335 
1268.317505 937.285706 463.963623   2.020171 
1268.108521 935.357056 464.268616   2.014689 
1267.899536 926.357117 464.574890   1.993989 
1267.690552 920.571411 464.882355   1.980224 
1267.481567 912.214233 465.191071   1.960945 
1267.272583 905.142883 465.501007   1.944449 
1267.063599 890.357117 465.812134   1.911408 
1266.854614 874.285645 466.124481   1.875648 
1266.645630 858.857117 466.438019   1.841310 
1266.436646 840.857117 466.752747   1.801504 
1266.227783 824.142944 467.068512   1.764501 
1266.018799 803.571411 467.385590   1.719290 
1265.809814 785.571411 467.703857   1.679634 
1265.600830 763.714355 468.023315   1.631787 
1265.391846 750.214233 468.343903   1.601845 
1265.182861 730.285767 468.665710   1.558223 
1264.973877 710.357117 468.988617   1.514657 
1264.764771 689.142883 469.312836   1.468408 
1264.555908 673.714294 469.637878   1.434540 
1264.346802 659.571411 469.964417   1.403450 
1264.137939 645.428528 470.291687   1.372400 
1263.928833 629.357117 470.620483   1.337292 
1263.719971 618.171448 470.949982   1.312605 
1263.510986 606.921448 471.280853   1.287813 
1263.302002 594.964294 471.612732   1.261553 
1263.093018 587.121460 471.945770   1.244044 
1262.884033 576.899963 472.279907   1.221521 
1262.675049 568.028503 472.615112   1.201884 
1262.466064 558.642883 472.951416   1.181185 
1262.257080 552.921509 473.288788   1.168254 
1262.048096 546.299988 473.627197   1.153439 
1261.839111 539.999939 473.966766   1.139320 
1261.630127 532.928589 474.307343   1.123593 
1261.421143 527.335754 474.648956   1.111002 
1261.212280 520.907166 474.991455   1.096666 
1261.003296 515.507141 475.335114   1.084513 
1260.794189 509.592834 475.680084   1.071293 
1260.585327 504.257141 476.025665   1.059307 
1260.376221 499.371399 476.372681   1.048279 
1260.167358 494.871429 476.720337   1.038075 
1259.958252 490.885712 477.069366   1.028961 
1259.749268 487.221436 477.419220   1.020532 
1259.540283 484.007111 477.770050   1.013054 
1259.331299 481.564301 478.121918   1.007200 
1259.122314 479.571442 478.474762   1.002292 
1258.913452 478.285706 478.828400   0.998867 
1258.704468 477.578583 479.183136   0.996651 
1258.495483 477.707184 479.538788   0.996180 
1258.286499 477.900055 479.895264   0.995842 
1258.077515 478.671417 480.252563   0.996708 
1257.868530 479.764252 480.610626   0.998239 
1257.659546 481.757172 480.969391   1.001638 
1257.450562 482.785706 481.328827   1.003027 
1257.241577 485.614288 481.688934   1.008149 
1257.032593 487.607147 482.049591   1.011529 
1256.823486 490.307129 482.411011   1.016368 
1256.614746 492.942841 482.772308   1.021067 
1256.405640 495.064270 483.134705   1.024692 
1256.196777 496.671417 483.497101   1.027248 
1255.987671 498.085693 483.860260   1.029400 
1255.778687 499.178558 484.223541   1.030885 
1255.569702 500.142853 484.587128   1.032101 
1255.360718 500.464294 484.950928   1.031990 
1255.151733 500.978546 485.314972   1.032275 
1254.942749 501.107147 485.679138   1.031766 
1254.733765 501.299988 486.043427   1.031389 
1254.524780 501.042877 486.407745   1.030088 
1254.315796 501.364258 486.772156   1.029977 
1254.106934 500.850006 487.136322   1.028152 
1253.897949 500.657135 487.500610   1.026988 
1253.688965 500.207123 487.864807   1.025299 
1253.479980 500.464294 488.228851   1.025061 
1253.270996 500.657135 488.592712   1.024692 
1253.062012 500.399994 488.956329   1.023404 
1252.853027 500.464294 489.319702   1.022776 
1252.644043 500.399994 489.682709   1.021886 
1252.434937 499.885712 490.045593   1.020080 
1252.226074 499.564270 490.407623   1.018672 
1252.016968 500.014252 490.769684   1.018837 
1251.808105 500.014252 491.130768   1.018088 
1251.599121 500.271423 491.491547   1.017864 
1251.390137 499.885712 491.851746   1.016334 
1251.181152 500.207123 492.211334   1.016245 
1250.972168 501.042877 492.570251   1.017201 
1250.763184 501.685730 492.928406   1.017766 
1250.554199 503.100037 493.285828   1.019896 
1250.345215 501.878601 493.642487   1.016684 
1250.136230 505.221436 493.998322   1.022719 
1249.927246 506.442871 494.353210   1.024456 
1249.718262 509.207123 494.707184   1.029310 
1249.509277 512.357117 495.060211   1.034939 
1249.300415 512.871460 495.412018   1.035242 
1249.091431 545.207153 495.762970   1.099733 
1248.882446 590.914368 496.112854   1.191089 
1248.673462 588.471497 496.461548   1.185331 
1248.464355 566.035767 496.809265   1.139342 
1248.255493 556.778625 497.155365   1.119929 
1248.046387 546.171387 497.500549   1.097831 
1247.837524 540.899963 497.844055   1.086485 
1247.628418 543.535706 498.186615   1.091028 
1247.419434 546.942871 498.527557   1.097117 
1247.210449 554.078613 498.867004   1.110674 
1247.001587 563.464294 499.204834   1.128724 
1246.792603 562.371460 499.541321   1.125776 
1246.583618 573.171387 499.876221   1.146627 
1246.374634 631.350098 500.209503   1.262171 
1246.165649 660.214294 500.541077   1.319001 
1245.956665 593.485718 500.871002   1.184907 
1245.747681 539.357178 501.199188   1.076133 
1245.538696 559.092896 501.525513   1.114785 
1245.329712 576.514282 501.850037   1.148778 
1245.120728 556.135803 502.172729   1.107459 
1244.911743 535.307190 502.493439   1.065302 
1244.702759 533.635742 502.812195   1.061302 
1244.493774 535.371460 503.128967   1.064084 
1244.284912 549.707153 503.443451   1.091895 
1244.075806 573.685669 503.756226   1.138816 
1243.866943 564.107117 504.066528   1.119112 
1243.657837 530.485718 504.375000   1.051768 
1243.448853 530.164246 504.681030   1.050494 
1243.239868 551.571411 504.984863   1.092253 
1243.030884 549.450012 505.286255   1.087403 
1242.821899 526.242859 505.585419   1.040859 
1242.612915 515.250061 505.882141   1.018518 
1242.403931 515.121460 506.176453   1.017672 
1242.195068 512.742859 506.468018   1.012389 
1241.986084 511.521454 506.757294   1.009401 
1241.777100 511.007141 507.043976   1.007816 
1241.568115 510.042908 507.328064   1.005351 
1241.359131 510.171448 507.609467   1.005047 
1241.150146 509.850037 507.888184   1.003863 
1240.941162 510.428558 508.164154   1.004456 
1240.732178 511.457184 508.437347   1.005939 
1240.523071 512.614319 508.707855   1.007679 
1240.314209 513.835754 508.975159   1.009550 
1240.105103 515.507141 509.239868   1.012307 
1239.896240 517.500000 509.501312   1.015699 
1239.687256 519.878540 509.759888   1.019850 
1239.478271 522.064331 510.015472   1.023625 
1239.269287 524.635803 510.267914   1.028158 
1239.060303 527.078552 510.517242   1.032440 
1238.851318 530.099976 510.763336   1.037858 
1238.642334 533.442871 511.006287   1.043907 
1238.433350 536.464294 511.245911   1.049327 
1238.224365 539.742859 511.482269   1.055252 
1238.015381 542.378540 511.715240   1.059923 
1237.806396 544.628540 511.944855   1.063842 
1237.597412 548.421448 512.170959   1.070778 
1237.388550 550.928528 512.393494   1.075206 
1237.179565 552.407166 512.612732   1.077631 
1236.970581 553.242859 512.828247   1.078807 
1236.761597 555.042847 513.040283   1.081870 
1236.552612 555.685730 513.248535   1.082684 
1236.343628 556.135803 513.453186   1.083129 
1236.134521 555.557190 513.654175   1.081578 
1235.925659 554.335815 513.851196   1.078787 
1235.716553 553.692932 514.044556   1.077130 
1235.507690 553.500061 514.233826   1.076359 
1235.298584 552.021423 514.419434   1.073096 
1235.089600 549.771423 514.600952   1.068345 
1234.880737 548.742798 514.778381   1.065979 
1234.671753 547.521423 514.951843   1.063248 
1234.462769 546.171387 515.121216   1.060277 
1234.253784 545.657104 515.286499   1.058939 
1234.044800 544.242798 515.447632   1.055864 
1233.835815 543.535706 515.604492   1.054172 
1233.626831 543.471375 515.757080   1.053735 
1233.417847 543.599976 515.905396   1.053681 
1233.208862 543.342834 516.049377   1.052889 
1232.999878 543.278625 516.188904   1.052480 
1232.790894 543.792847 516.324036   1.053201 
1232.582031 545.207153 516.454651   1.055673 
1232.373047 546.557129 516.580750   1.058028 
1232.163940 547.328552 516.702454   1.059272 
1231.955078 547.264282 516.819275   1.058908 
1231.745972 548.742798 516.931702   1.061538 
1231.537109 551.250000 517.039246   1.066167 
1231.328003 552.664307 517.142212   1.068689 
1231.119019 552.085754 517.240295   1.067368 
1230.910034 551.764282 517.333557   1.066554 
1230.701050 551.442871 517.422058   1.065751 
1230.492065 556.585754 517.505554   1.075516 
1230.283081 557.871460 517.584045   1.077837 
1230.074219 555.621460 517.657593   1.073338 
1229.865234 553.050049 517.726074   1.068229 
1229.656250 556.071472 517.789551   1.073933 
1229.447266 563.978577 517.847839   1.089082 
1229.238281 567.450073 517.901001   1.095673 
1229.029297 559.799988 517.948914   1.080802 
1228.820312 552.278625 517.991577   1.066192 
1228.611328 573.364258 518.028931   1.106819 
1228.402344 646.071411 518.060974   1.247095 
1228.193237 756.000061 518.087646   1.459213 
1227.984375 855.642883 518.108826   1.651473 
1227.775391 895.500000 518.124634   1.728349 
1227.566528 838.285645 518.134827   1.617891 
1227.357422 730.285767 518.139465   1.409439 
1227.148438 624.985718 518.138672   1.206213 
1226.939453 565.457092 518.132446   1.091337 
1226.730469 554.592896 518.120850   1.070393 
1226.521484 564.942871 518.103943   1.090405 
1226.312500 570.664246 518.081848   1.101494 
1226.103516 565.135742 518.054565   1.090881 
1225.894531 558.000061 518.022217   1.077174 
1225.685547 556.778625 517.984863   1.074894 
1225.476562 560.378540 517.942566   1.081932 
1225.267700 562.692871 517.895447   1.086499 
1225.058716 560.635742 517.843445   1.082636 
1224.849731 557.485718 517.786682   1.076671 
1224.640747 556.714294 517.725342   1.075308 
1224.431763 557.292908 517.659363   1.076563 
1224.222656 558.257141 517.588745   1.078573 
1224.013794 555.621460 517.513794   1.073636 
1223.804688 553.371460 517.434326   1.069453 
1223.595825 551.185669 517.350708   1.065400 
1223.386719 551.957092 517.262634   1.067073 
1223.177734 551.700012 517.170532   1.066766 
1222.968872 549.642883 517.074280   1.062986 
1222.759888 548.035767 516.973938   1.060084 
1222.550903 547.007141 516.869629   1.058308 
1222.341919 546.878540 516.761353   1.058281 
1222.132935 546.814270 516.649292   1.058386 
1221.923950 546.042847 516.533386   1.057130 
1221.714966 544.757080 516.413818   1.054885 
1221.505981 544.885620 516.290588   1.055386 
1221.296997 546.042847 516.163818   1.057887 
1221.088013 546.685669 516.033508   1.059400 
1220.879028 546.942871 515.899780   1.060173 
1220.670044 547.200012 515.762695   1.060953 
1220.461182 547.842896 515.622375   1.062489 
1220.252197 549.257141 515.478760   1.065528 
1220.043213 550.221436 515.331970   1.067703 
1219.834106 550.478638 515.182007   1.068513 
1219.625244 550.671448 515.029175   1.069204 
1219.416138 551.314270 514.873230   1.070777 
1219.207275 551.764282 514.714600   1.071981 
1218.998169 551.764282 514.552917   1.072318 
1218.789185 551.121460 514.388611   1.071411 
1218.580200 550.414307 514.221619   1.070383 
1218.371216 549.707153 514.052002   1.069361 
1218.162354 548.742798 513.879944   1.067842 
1217.953369 547.135742 513.705322   1.065077 
1217.744385 544.885620 513.528259   1.061063 
1217.535400 543.728577 513.348938   1.059179 
1217.326416 541.350037 513.167297   1.054919 
1217.117432 540.128540 512.983459   1.052916 
1216.908447 538.135742 512.797546   1.049412 
1216.699463 536.528564 512.609436   1.046661 
1216.490479 535.114319 512.419434   1.044290 
1216.281494 534.021423 512.227478   1.042547 
1216.072510 533.185669 512.033691   1.041310 
1215.863525 532.221375 511.838074   1.039824 
1215.654663 532.157104 511.640869   1.040099 
1215.445557 532.349976 511.441803   1.040881 
1215.236694 533.507141 511.241364   1.043552 
1215.027588 533.378540 511.039185   1.043714 
1214.818604 537.300049 510.835663   1.051806 
1214.609619 539.357178 510.630798   1.056257 
1214.400635 542.314209 510.424591   1.062477 
1214.191650 546.042847 510.217133   1.070217 
1213.982666 550.800049 510.008545   1.079982 
1213.773682 553.178589 509.798828   1.085092 
1213.564697 557.935730 509.588074   1.094876 
1213.355835 562.885681 509.376526   1.105048 
1213.146851 569.764343 509.163879   1.119020 
1212.937866 576.835693 508.950439   1.133383 
1212.728882 582.107178 508.736298   1.144222 
1212.519897 589.692871 508.521393   1.159623 
1212.310913 596.378540 508.305908   1.173267 
1212.101929 602.614258 508.089844   1.186039 
1211.892822 609.428589 507.873138   1.199962 
1211.683960 618.814331 507.656311   1.218963 
1211.474854 619.457092 507.438873   1.220752 
1211.265991 626.721375 507.221466   1.235597 
1211.057007 635.335754 507.003632   1.253119 
1210.848022 649.285706 506.785675   1.281184 
1210.639038 655.071411 506.567688   1.293157 
1210.430054 662.142761 506.349701   1.307679 
1210.221069 666.000061 506.131714   1.315863 
1210.012085 673.714294 505.913879   1.331678 
1209.803101 680.142883 505.696289   1.344963 
1209.594116 685.928528 505.478912   1.356987 
1209.385132 688.500061 505.261902   1.362660 
1209.176147 693.642883 505.045349   1.373427 
1208.967163 702.642883 504.829193   1.391843 
1208.758179 716.142761 504.613586   1.419190 
1208.549316 719.357117 504.398773   1.426167 
1208.340332 741.857056 504.184479   1.471400 
1208.131348 755.357239 503.970917   1.498811 
1207.922363 770.785706 503.758240   1.530071 
1207.713379 778.500061 503.546417   1.546034 
1207.504272 788.142883 503.335388   1.565840 
1207.295410 793.285706 503.125671   1.576715 
1207.086304 785.571411 502.916840   1.562030 
1206.877441 779.785767 502.709320   1.551166 
1206.668335 764.357117 502.502869   1.521100 
1206.459351 752.785767 502.297821   1.498684 
1206.250488 738.642883 502.094208   1.471124 
1206.041504 725.785645 501.891937   1.446099 
1205.832520 720.000000 501.691193   1.435146 
1205.623535 703.285706 501.492035   1.402387 
1205.414551 705.214294 501.294464   1.406787 
1205.205566 697.500000 501.098663   1.391941 
1204.996582 694.928650 500.904663   1.387347 
1204.787598 687.214233 500.712402   1.372473 
1204.578613 684.642883 500.522125   1.367857 
1204.369629 675.000000 500.333893   1.349099 
1204.160645 667.928528 500.147614   1.335463 
1203.951660 660.857117 499.963501   1.321811 
1203.742798 656.999939 499.781708   1.314574 
1203.533691 642.857117 499.601929   1.286739 
1203.324829 636.814270 499.424652   1.275096 
1203.115723 630.128540 499.249634   1.262151 
1202.906860 625.307129 499.077271   1.252926 
1202.697754 619.392883 498.907227   1.241499 
1202.488770 610.071411 498.739899   1.223226 
1202.279785 605.185669 498.575226   1.213830 
1202.070801 597.278625 498.413300   1.198360 
1201.861816 589.114319 498.254181   1.182357 
1201.652832 583.071411 498.097961   1.170596 
1201.443970 576.642822 497.944763   1.158046 
1201.234985 565.714294 497.794464   1.136441 
1201.026001 560.378540 497.647278   1.126056 
1200.817017 554.978577 497.503235   1.115528 
1200.608032 550.992859 497.362427   1.107830 
1200.399048 547.007141 497.224915   1.100120 
1200.190063 540.964294 497.090729   1.088261 
1199.981079 535.885681 496.959991   1.078328 
1199.772095 530.485718 496.832733   1.067735 
1199.562988 525.857178 496.708954   1.058683 
1199.354126 521.614319 496.588989   1.050394 
1199.145020 516.985718 496.472565   1.041318 
1198.936279 511.071472 496.360138   1.029638 
1198.727173 507.471466 496.251343   1.022610 
1198.518188 507.921417 496.146484   1.023733 
1198.309204 505.478546 496.045593   1.019016 
1198.100220 503.035736 495.948792   1.014290 
1197.891235 501.235687 495.856079   1.010849 
1197.682251 499.500000 495.767578   1.007529 
1197.473267 498.792816 495.683319   1.006273 
1197.264282 497.378571 495.603333   1.003582 
1197.055298 497.185730 495.527618   1.003346 
1196.846313 489.921417 495.456116   0.988829 
1196.637451 492.364288 495.388824   0.993895 
1196.428467 497.250000 495.325562   1.003885 
1196.219482 498.214294 495.266327   1.005952 
1196.010498 499.178558 495.211121   1.008012 
1195.801514 499.435699 495.159790   1.008635 
1195.592407 500.914276 495.112335   1.011718 
1195.383545 502.071472 495.068756   1.014145 
1195.174438 503.421448 495.028870   1.016954 
1194.965576 504.642883 494.992706   1.019496 
1194.756470 506.185760 494.960175   1.022680 
1194.547485 507.728577 494.931274   1.025857 
1194.338501 509.142853 494.905884   1.028767 
1194.129639 510.492859 494.883972   1.031541 
1193.920654 511.778564 494.865479   1.034177 
1193.711670 513.064270 494.850342   1.036807 
1193.502686 514.607117 494.838501   1.039950 
1193.293701 515.250061 494.829926   1.041267 
1193.084717 516.214294 494.824554   1.043227 
1192.875732 517.757141 494.822327   1.046350 
1192.666748 519.171387 494.823151   1.049206 
1192.457764 520.007141 494.827026   1.050887 
1192.248779 519.878540 494.833862   1.050612 
1192.039795 519.107117 494.843628   1.049033 
1191.830933 519.621460 494.856232   1.050045 
1191.621948 521.035767 494.871643   1.052871 
1191.412964 520.842896 494.889771   1.052442 
1191.203857 520.264282 494.910645   1.051229 
1190.994995 518.464294 494.934113   1.047542 
1190.785889 517.371460 494.960175   1.045279 
1190.577026 516.471375 494.988708   1.043400 
1190.367920 515.892883 495.019775   1.042166 
1190.158936 514.157166 495.053223   1.038590 
1189.949951 513.385681 495.089050   1.036956 
1189.740967 511.714294 495.127106   1.033501 
1189.531982 510.878571 495.167419   1.031729 
1189.323120 509.207123 495.209900   1.028265 
1189.114136 507.471466 495.254547   1.024668 
1188.905151 506.057159 495.301239   1.021716 
1188.696167 504.578583 495.349976   1.018631 
1188.487183 503.228577 495.400635   1.015801 
1188.278198 501.750031 495.453217   1.012709 
1188.069214 500.207123 495.507629   1.009484 
1187.860229 499.049988 495.563812   1.007035 
1187.651245 497.828583 495.621735   1.004453 
1187.442261 495.064270 495.681366   0.998755 
1187.233154 495.964294 495.742645   1.000447 
1187.024414 496.414276 495.805359   1.001228 
1186.815308 498.149963 495.869751   1.004598 
1186.606445 496.221436 495.935547   1.000576 
1186.397339 496.028564 496.002869   1.000052 
1186.188354 499.114288 496.071564   1.006134 
1185.979370 500.721405 496.141632   1.009231 
1185.770386 502.907166 496.213013   1.013490 
1185.561401 505.542877 496.285614   1.018653 
1185.352417 508.950012 496.359497   1.025366 
1185.143433 512.292847 496.434570   1.031944 
1184.934448 516.792847 496.510773   1.040849 
1184.725464 521.228638 496.588104   1.049620 
1184.516602 526.050049 496.666473   1.059162 
1184.307617 531.771362 496.745880   1.070510 
1184.098633 538.392883 496.826294   1.083664 
1183.889648 545.271362 496.907623   1.097329 
1183.680664 554.014343 496.989838   1.114740 
1183.471680 561.278564 497.072906   1.129167 
1183.262573 572.335693 497.156830   1.151218 
1183.053711 581.721375 497.241455   1.169897 
1182.844604 592.200012 497.326843   1.190766 
1182.635742 605.250000 497.412781   1.216796 
1182.426636 620.292908 497.499542   1.246821 
1182.217773 633.921509 497.586761   1.273992 
1182.008789 646.071411 497.674591   1.298180 
1181.799805 660.214294 497.762909   1.326363 
1181.590820 669.857056 497.851685   1.345495 
1181.381836 683.999939 497.940948   1.373657 
1181.172852 695.571411 498.030518   1.396644 
1180.963867 703.928650 498.120483   1.413170 
1180.754883 712.928589 498.210693   1.430978 
1180.545898 714.857117 498.301178   1.434588 
1180.336914 732.214233 498.391876   1.469154 
1180.127930 739.285706 498.482758   1.483072 
1179.918945 747.642883 498.573730   1.499563 
1179.710083 761.142883 498.664703   1.526362 
1179.501099 763.714355 498.755829   1.531239 
1179.292114 785.571411 498.846893   1.574775 
1179.083130 792.000000 498.937988   1.587372 
1178.874023 792.000000 499.028992   1.587082 
1178.665161 808.071411 499.119751   1.618993 
1178.456055 815.142883 499.210449   1.632864 
1178.247070 831.214355 499.300903   1.664756 
1178.038086 831.214355 499.391083   1.664456 
1177.829102 833.142944 499.480957   1.668017 
1177.620117 843.428528 499.570496   1.688307 
1177.411255 846.000000 499.659576   1.693153 
1177.202271 865.285645 499.748291   1.731443 
1176.993286 881.357239 499.836456   1.763291 
1176.784302 889.714233 499.924194   1.779698 
1176.575317 890.357117 500.011353   1.780674 
1176.366333 890.357117 500.097900   1.780366 
1176.157349 875.571350 500.183838   1.750499 
1175.948364 854.357056 500.269073   1.707795 
1175.739380 842.785706 500.353546   1.684380 
1175.530396 838.285645 500.437286   1.675106 
1175.321411 831.857117 500.520172   1.661985 
1175.112427 835.714294 500.602173   1.669418 
1174.903442 813.857117 500.683289   1.625493 
1174.694580 810.642944 500.763458   1.618814 
1174.485474 793.928589 500.842712   1.585185 
1174.276611 788.785706 500.920868   1.574671 
1174.067505 783.642883 500.997986   1.564164 
1173.858521 765.642944 501.074005   1.528004 
1173.649536 754.714294 501.148834   1.505968 
1173.440552 748.285645 501.222504   1.492921 
1173.231567 735.428589 501.294861   1.467058 
1173.022583 730.285767 501.365936   1.456592 
1172.813599 716.785706 501.435699   1.429467 
1172.604736 708.428589 501.504059   1.412608 
1172.395752 700.714355 501.571045   1.397039 
1172.186768 695.571411 501.636597   1.386604 
1171.977783 685.928528 501.700653   1.367207 
1171.768799 672.428589 501.763123   1.340132 
1171.559814 662.142761 501.824036   1.319472 
1171.350830 646.071411 501.883301   1.287294 
1171.141846 635.399963 501.940918   1.265886 
1170.932739 621.128601 501.996826   1.237316 
1170.723877 607.628540 502.050903   1.210293 
1170.514771 594.578552 502.103271   1.184176 
1170.305908 580.757141 502.153778   1.156532 
1170.096924 572.657166 502.202393   1.140292 
1169.887939 563.142883 502.249084   1.121242 
1169.678955 555.235718 502.293793   1.105400 
1169.469971 548.228638 502.336487   1.091357 
1169.260986 540.771423 502.377136   1.076425 
1169.052002 535.885681 502.415710   1.066618 
1168.843018 530.164246 502.452087   1.055154 
1168.634033 524.571472 502.486328   1.043952 
1168.425049 520.778625 502.518311   1.036338 
1168.216064 516.921448 502.548035   1.028601 
1168.007080 512.935730 502.575470   1.020614 
1167.798218 510.492859 502.600555   1.015703 
1167.589233 508.435730 502.623322   1.011564 
1167.380249 506.828583 502.643951   1.008325 
1167.171265 505.092865 502.662720   1.004835 
1166.962158 503.421448 502.679749   1.001475 
1166.753296 503.807159 502.695282   1.002212 
1166.544189 503.807159 502.709473   1.002184 
1166.335327 504.964325 502.722473   1.004459 
1166.126221 504.257141 502.734558   1.003029 
1165.917236 504.835724 502.745880   1.004157 
1165.708252 505.607147 502.756683   1.005670 
1165.499390 506.442871 502.767090   1.007311 
1165.290405 507.535736 502.777344   1.009464 
1165.081421 508.692871 502.787659   1.011745 
1164.872437 510.107178 502.798157   1.014537 
1164.663452 510.942871 502.809052   1.016177 
1164.454468 512.164246 502.820587   1.018582 
1164.245483 512.807190 502.832916   1.019836 
1164.036499 514.414246 502.846222   1.023005 
1163.827515 515.121460 502.860748   1.024382 
1163.618530 516.278564 502.876678   1.026650 
1163.409546 516.857117 502.894165   1.027765 
1163.200562 517.950012 502.913422   1.029899 
1162.991699 518.721436 502.934662   1.031389 
1162.782715 519.685669 502.958069   1.033258 
1162.573608 519.685669 502.983826   1.033206 
1162.364746 520.521423 503.012115   1.034809 
1162.155640 521.164307 503.043182   1.036023 
1161.946777 522.000061 503.077179   1.037614 
1161.737671 522.192932 503.114349   1.037921 
1161.528687 521.935730 503.154816   1.037326 
1161.319702 521.807190 503.198761   1.036980 
1161.110718 521.035767 503.246429   1.035349 
1160.901733 520.585754 503.298096   1.034349 
1160.692871 519.814270 503.353760   1.032702 
1160.483887 518.592896 503.413788   1.030152 
1160.274902 517.628540 503.478302   1.028105 
1160.065918 516.342834 503.547546   1.025410 
1159.856934 515.828552 503.621643   1.024238 
1159.647949 514.864258 503.700806   1.022163 
1159.438965 513.835754 503.785187   1.019950 
1159.229980 513.128540 503.875122   1.018365 
1159.020996 512.292847 503.970673   1.016513 
1158.812012 511.585724 504.072083   1.014906 
1158.602905 510.621399 504.179626   1.012777 
1158.394043 510.107178 504.293274   1.011529 
1158.185059 509.592834 504.413361   1.010268 
1157.976196 508.821472 504.539795   1.008486 
1157.767090 505.671448 504.672516   1.001979 
1157.558105 503.485748 504.811127   0.997375 
1157.349121 507.535736 504.955658   1.005110 
